OBJECTID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,lat,lon,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
26472,140823,WESTON,WESTON,CT,6883,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.18938641,-73.37160701,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/23/15 0:00,2,115,115,N,N
26473,140824,NEWTOWN,NEWTOWN,CT,6470,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.3911995,-73.28983847,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/23/15 0:00,2,115,115,N,N
26474,140825,HAWTHORNE,FAIRFIELD TOWN OF,CT,6825,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.21368113,-73.2515734,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/23/15 0:00,2,115,115,N,N
26475,140826,ASH CREEK,FAIRFIELD TOWN OF,CT,6824,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.15641809,-73.23419736,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/23/15 0:00,2,115,115,Y,Y
26476,140827,SANDY HOOK,SANDY HOOK,CT,6482,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.38329535,-73.22004366,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/23/15 0:00,1,115,115,Y,Y
26477,140828,BRIDGEPORT ENERGY,BRIDGEPORT,CT,6604,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.18242106,-73.1869531,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/23/15 0:00,4,115,115,Y,Y
26478,140829,BRIDGEPORT RESCO,BRIDGEPORT,CT,6604,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.16996084,-73.18536353,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/23/15 0:00,4,345,345,Y,Y
26479,140830,BRIDGEPORT HARBOR,BRIDGEPORT,CT,6604,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.1724011,-73.18492412,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/23/15 0:00,6,345,115,Y,Y
26480,140831,STEVENSON,OXFORD,CT,6478,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.38217731,-73.17078296,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/24/15 0:00,6,115,115,Y,Y
26481,140832,CONGRESS ST,STRATFORD TOWN OF,CT,6615,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.18523734,-73.14442988,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/23/15 0:00,4,115,115,N,N
26482,140833,BAIRD,STRATFORD TOWN OF,CT,6614,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.19828071,-73.12631506,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/23/15 0:00,-999999,-999999,-999999,N,N
26483,140834,TRAP FALLS,SHELTON,CT,6484,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.2673256,-73.11815123,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/25/15 0:00,2,115,115,Y,Y
26484,140835,DEVON,MILFORD,CT,6461,SUBSTATION,IN SERVICE,NEW HAVEN,9009,USA,41.20889926,-73.10718285,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/23/15 0:00,13,115,115,N,N
26485,140836,MILFORD POWER,MILFORD,CT,6461,SUBSTATION,IN SERVICE,NEW HAVEN,9009,USA,41.20688874,-73.10556825,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/23/15 0:00,6,115,115,N,N
26486,140837,MILVON,MILFORD,CT,6460,SUBSTATION,IN SERVICE,NEW HAVEN,9009,USA,41.2123262,-73.08091863,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/23/15 0:00,4,115,115,N,N
26487,140838,WOODMONT,MILFORD,CT,6460,SUBSTATION,IN SERVICE,NEW HAVEN,9009,USA,41.23731519,-73.01311847,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,9/23/15 0:00,4,115,115,N,N
26488,140839,TAP140839,REDDING TOWN OF,CT,6896,TAP,IN SERVICE,FAIRFIELD,9001,USA,41.30114357,-73.4141725,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,9/18/15 0:00,IMAGERY,9/18/15 0:00,3,115,115,N,N
26489,140840,TAP140840,SANDY HOOK,CT,6482,TAP,IN SERVICE,FAIRFIELD,9001,USA,41.38295134,-73.21968997,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,11/3/16 0:00,IMAGERY,11/3/16 0:00,3,115,115,Y,Y
26490,140841,TAP140841,REDDING TOWN OF,CT,6896,TAP,IN SERVICE,FAIRFIELD,9001,USA,41.27079081,-73.43189674,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,11/8/16 0:00,IMAGERY,11/8/16 0:00,3,115,115,N,N
26491,140842,TAP140842,TRUMBULL,CT,6611,TAP,IN SERVICE,FAIRFIELD,9001,USA,41.23290188,-73.16083225,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,11/9/16 0:00,IMAGERY,11/9/16 0:00,3,115,115,N,N
26492,140843,TAP140843,TRUMBULL,CT,6611,TAP,IN SERVICE,FAIRFIELD,9001,USA,41.23283077,-73.16060383,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,11/9/16 0:00,IMAGERY,11/9/16 0:00,3,115,115,N,N
26493,140844,OLD TOWN,BRIDGEPORT,CT,6606,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.22438357,-73.21677282,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.ct.gov/csc/lib/csc/finalswctreport.pdf",9/16/15 0:00,IMAGERY,11/9/16 0:00,1,115,115,N,N
26494,140845,TAP140845,BRIDGEPORT,CT,6606,TAP,IN SERVICE,FAIRFIELD,9001,USA,41.22445568,-73.21691615,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,11/9/16 0:00,IMAGERY,11/9/16 0:00,3,115,115,N,N
26495,140846,ELMWEST,WEST HAVEN,CT,6516,SUBSTATION,IN SERVICE,NEW HAVEN,9009,USA,41.27595784,-72.9545557,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",9/16/15 0:00,IMAGERY,11/10/16 0:00,4,115,115,N,N
26496,140847,TAP140847,WOODBRIDGE,CT,6525,TAP,IN SERVICE,NEW HAVEN,9009,USA,41.38152244,-72.97797738,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,11/10/16 0:00,IMAGERY,11/10/16 0:00,2,115,115,N,N
26497,140848,TAP140848,SHELTON,CT,6484,TAP,IN SERVICE,FAIRFIELD,9001,USA,41.26752091,-73.1184741,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,11/10/16 0:00,IMAGERY,11/10/16 0:00,3,115,115,Y,Y
26498,140849,TAP140849,SHELTON,CT,6484,TAP,IN SERVICE,FAIRFIELD,9001,USA,41.26737821,-73.1184802,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,11/10/16 0:00,IMAGERY,11/10/16 0:00,3,115,115,Y,Y
26499,140850,TAP140850,SHELTON,CT,6484,TAP,IN SERVICE,FAIRFIELD,9001,USA,41.3206842,-73.12451781,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,11/10/16 0:00,IMAGERY,11/10/16 0:00,3,115,115,N,N
26500,140851,TAP140851,SHELTON,CT,6484,TAP,IN SERVICE,FAIRFIELD,9001,USA,41.32058969,-73.12457942,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,11/10/16 0:00,IMAGERY,11/10/16 0:00,3,115,115,N,N
26501,140852,TAP140852,BETHEL TOWN OF,CT,6801,TAP,IN SERVICE,FAIRFIELD,9001,USA,41.37727092,-73.39166004,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,11/10/16 0:00,IMAGERY,11/10/16 0:00,2,115,115,N,N
26502,140853,TAP140853,BETHEL TOWN OF,CT,6801,TAP,IN SERVICE,FAIRFIELD,9001,USA,41.36803627,-73.38861774,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,11/10/16 0:00,IMAGERY,11/10/16 0:00,2,115,115,N,N
26503,140854,TAP140854,BETHEL TOWN OF,CT,6801,TAP,IN SERVICE,FAIRFIELD,9001,USA,41.38422896,-73.39464421,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,11/10/16 0:00,IMAGERY,11/10/16 0:00,2,115,115,N,N
26504,140855,WHEELABRATOR BRIDGEPORT,BRIDGEPORT,CT,6605,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.16305694,-73.20832219,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, EIA 860",2/21/17 0:00,IMAGERY,6/1/21 0:00,2,115,115,Y,Y
26505,140856,TAP140856,BRIDGEPORT,CT,6605,TAP,IN SERVICE,FAIRFIELD,9001,USA,41.16813233,-73.20810447,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2/21/17 0:00,IMAGERY,2/21/17 0:00,3,115,115,Y,Y
26506,140857,MILFORD POWER PROJECT,MILFORD,CT,6461,SUBSTATION,IN SERVICE,NEW HAVEN,9009,USA,41.22458724,-73.09932728,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, EIA 860",2/21/17 0:00,IMAGERY,6/1/21 0:00,2,115,115,Y,Y
26507,140858,WESTON,WILTON,CT,6897,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.17672375,-73.41706977,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",9/16/15 0:00,IMAGERY,9/16/15 0:00,2,115,115,N,N
26508,140859,TRUMBULL,TRUMBULL,CT,6611,SUBSTATION,IN SERVICE,FAIRFIELD,9001,USA,41.23244591,-73.16065683,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",9/16/15 0:00,IMAGERY,9/16/15 0:00,4,115,115,N,N
26509,140860,EAST DEVON,MILFORD,CT,6461,SUBSTATION,IN SERVICE,NEW HAVEN,9009,USA,41.22775351,-73.09852322,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",9/16/15 0:00,IMAGERY,9/16/15 0:00,4,115,115,N,N
26510,140861,ALLINGS CROSSING,WEST HAVEN,CT,6516,SUBSTATION,IN SERVICE,NEW HAVEN,9009,USA,41.2670681,-72.97392519,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",9/16/15 0:00,IMAGERY,9/23/15 0:00,4,115,115,N,N
26511,140862,BAYONNE SWITCHING STATION,BAYONNE,NJ,7002,SUBSTATION,IN SERVICE,HUDSON,34017,USA,40.69421756,-74.10552328,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.psegtransmission.com",9/8/15 0:00,IMAGERY,9/17/15 0:00,3,345,345,N,N
26512,140863,WAVERLY,NEWARK,NJ,7114,SUBSTATION,IN SERVICE,ESSEX,34013,USA,40.69027375,-74.1984317,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"Internet/Map, www.psegtransmission.com",9/17/15 0:00,IMAGERY,9/17/15 0:00,-999999,-999999,-999999,N,N
26513,140866,TAP140866,EDISON,NJ,8820,TAP,IN SERVICE,UNION,34039,USA,40.60802489,-74.35621192,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,9/10/15 0:00,IMAGERY,4/30/18 0:00,3,230,230,Y,Y
26514,140867,TAP140867,LOPATCONG TWP,NJ,8865,TAP,IN SERVICE,WARREN,34041,USA,40.70708049,-75.15939956,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,9/11/15 0:00,IMAGERY,9/11/15 0:00,3,230,230,Y,Y
26515,140868,TAP140868,LOPATCONG TWP,NJ,8865,TAP,IN SERVICE,WARREN,34041,USA,40.70695399,-75.15964144,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,9/11/15 0:00,IMAGERY,9/11/15 0:00,3,-999999,-999999,Y,Y
26516,140870,UNKNOWN140870,KENILWORTH,NJ,7033,SUBSTATION,IN SERVICE,UNION,34039,USA,40.67484588,-74.27867851,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,4/27/18 0:00,-999999,-999999,-999999,N,N
26517,140871,NEW DOVER,EDISON,NJ,8820,SUBSTATION,IN SERVICE,MIDDLESEX,34023,USA,40.58682179,-74.34926321,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,4,230,230,Y,Y
26518,140872,LAFAYETTE ROAD STATION,WOODBRIDGE TWP,NJ,8863,SUBSTATION,IN SERVICE,MIDDLESEX,34023,USA,40.54856999,-74.3236093,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,2,230,230,N,N
26519,140873,WOODBRIDGE,ISELIN,NJ,8830,SUBSTATION,IN SERVICE,MIDDLESEX,34023,USA,40.56397793,-74.29481514,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,6,230,230,N,N
26520,140874,UNKNOWN140874,SEWAREN,NJ,7077,SUBSTATION,IN SERVICE,MIDDLESEX,34023,USA,40.56089381,-74.25205154,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,4/27/18 0:00,1,-999999,-999999,N,N
26521,140875,MINUE STREET,CARTERET,NJ,7008,SUBSTATION,IN SERVICE,MIDDLESEX,34023,USA,40.59098005,-74.23794251,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,4,230,230,Y,Y
26522,140876,UNKNOWN140876,LINDEN,NJ,7036,SUBSTATION,IN SERVICE,UNION,34039,USA,40.61227587,-74.22690866,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,4/27/18 0:00,-999999,-999999,-999999,N,N
26523,140877,GOWANUS,BROOKLYN,NY,11232,SUBSTATION,IN SERVICE,KINGS,36047,USA,40.66195173,-74.0030203,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",5/11/15 0:00,IMAGERY,5/11/15 0:00,1,345,345,Y,Y
26524,140878,FRESH KILLS,STATEN ISLAND,NY,10314,SUBSTATION,IN SERVICE,RICHMOND,36085,USA,40.58921725,-74.19719854,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/24/15 0:00,IMAGERY,7/24/15 0:00,4,138,138,Y,Y
26525,140879,WILLOWBROOK,STATEN ISLAND,NY,10314,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.61077952,-74.14562505,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26526,140880,WOODROW,STATEN ISLAND,NY,10309,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.55476543,-74.21525796,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26527,140881,UNKNOWN140881,STATEN ISLAND,NY,10303,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.62581117,-74.15236306,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26528,140882,WESTERLEIGH,STATEN ISLAND,NY,10302,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.62794496,-74.13125165,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26529,140883,ODIN,STATEN ISLAND,NY,10306,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.5758301,-74.12058159,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26530,140884,CLOVE LAKES,STATEN ISLAND,NY,10314,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.61374503,-74.11751276,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26531,140885,NAUGHTON,STATEN ISLAND,NY,10305,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.58481176,-74.09449118,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26532,140886,SILVER LAKE,STATEN ISLAND,NY,10304,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.63214491,-74.08645759,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26533,140887,DONGAN HILLS,STATEN ISLAND,NY,10305,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.58883571,-74.08524994,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26534,140888,SEASIDE,STATEN ISLAND,NY,10305,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.58201851,-74.08242265,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26535,140889,FOX HILL,STATEN ISLAND,NY,10305,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.61044415,-74.07758699,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,IMAGERY,8/4/16 0:00,-999999,-999999,-999999,N,N
26536,140890,CLIFTON,STATEN ISLAND,NY,10304,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.61970373,-74.0714447,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26537,140891,WADSWORTH,STATEN ISLAND,NY,10305,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.60552066,-74.06649522,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26538,140892,HOWLAND HOOK,STATEN ISLAND,NY,10303,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.64125525,-74.18220741,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26539,140893,PORT RICHMOND,STATEN ISLAND,NY,10302,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.638959,-74.13038874,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26540,140894,UNKNOWN140894,STATEN ISLAND,NY,10310,SUBSTATION,NOT AVAILABLE,RICHMOND,36085,USA,40.64485272,-74.10930363,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
26541,140895,SAYREVILLE,SAYREVILLE,NJ,8872,SUBSTATION,IN SERVICE,MIDDLESEX,34023,USA,40.47418399,-74.35333331,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap, http://neptunerts.com/wp-content/uploads/2010/08/TD_World_Article_August-2007.pdf",8/28/15 0:00,IMAGERY,9/8/15 0:00,2,500,230,N,Y
26542,140896,TAP140896,PLAINSBORO,NJ,8536,TAP,IN SERVICE,MIDDLESEX,34023,USA,40.33478474,-74.57021865,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,9/9/15 0:00,IMAGERY,9/9/15 0:00,3,138,138,Y,Y
26543,140897,TAP140897,WESTWOOD,NJ,7675,TAP,IN SERVICE,MIDDLESEX,34023,USA,40.44898202,-74.34587055,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,9/14/15 0:00,IMAGERY,9/14/15 0:00,3,230,230,Y,Y
26544,140898,TAP140898,FITZWILLIAM,NJ,3447,TAP,IN SERVICE,MIDDLESEX,34023,USA,40.4487845,-74.34584896,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,9/14/15 0:00,IMAGERY,9/14/15 0:00,3,230,230,Y,Y
26545,140899,TAP140899,OLD BRIDGE,NJ,8857,TAP,IN SERVICE,MIDDLESEX,34023,USA,40.39914113,-74.3430939,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,9/14/15 0:00,IMAGERY,9/14/15 0:00,3,230,230,Y,Y
26546,140900,TAP140900,OLD BRIDGE,NJ,8857,TAP,IN SERVICE,MIDDLESEX,34023,USA,40.39904398,-74.34288651,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,9/14/15 0:00,IMAGERY,9/14/15 0:00,3,230,230,Y,Y
26547,140901,UNKNOWN140901,HOLMDEL TWP,NJ,7733,SUBSTATION,IN SERVICE,MONMOUTH,34025,USA,40.36515331,-74.17454923,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,IMAGERY/OTHER,5/12/17 0:00,-999999,-999999,-999999,N,N
26548,140902,UNKNOWN140902,HOPEWELL,NJ,8525,SUBSTATION,IN SERVICE,MERCER,34021,USA,40.36928346,-74.74172125,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,IMAGERY/OTHER,5/12/17 0:00,-999999,-999999,-999999,N,N
26549,140903,SAYREVILLE,SAYREVILLE,NJ,8872,SUBSTATION,IN SERVICE,MIDDLESEX,34023,USA,40.47922184,-74.35357566,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap, http://neptunerts.com/wp-content/uploads/2010/08/TD_World_Article_August-2007.pdf",8/28/15 0:00,IMAGERY,9/8/15 0:00,10,230,230,Y,Y
26550,140904,READ OAK STATION,SAYREVILLE,NJ,8872,SUBSTATION,IN SERVICE,MIDDLESEX,34023,USA,40.44924698,-74.34708118,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,3,230,230,Y,Y
26551,140905,DEEP RUN,OLD BRIDGE,NJ,8857,SUBSTATION,IN SERVICE,MIDDLESEX,34023,USA,40.39720047,-74.34116853,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/28/15 0:00,IMAGERY,9/8/15 0:00,2,230,230,Y,Y
26552,140906,FRENEAU,MATAWAN,NJ,7747,SUBSTATION,IN SERVICE,MONMOUTH,34025,USA,40.39762051,-74.24291362,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,5,230,230,Y,Y
26553,140907,NJT ABERDEEN,MATAWAN,NJ,7747,SUBSTATION,IN SERVICE,MONMOUTH,34025,USA,40.41920408,-74.21545722,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,1,230,230,Y,Y
26597,140954,TURNPIKE,KEARNY,NJ,7032,SUBSTATION,IN SERVICE,HUDSON,34017,USA,40.76070797,-74.11706678,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap, www.psegtransmission.com",8/28/15 0:00,IMAGERY,9/17/15 0:00,4,230,230,Y,Y
26598,140955,NEWARK SWITCHING STATION,NEWARK,NJ,7102,SUBSTATION,IN SERVICE,ESSEX,34013,USA,40.73306495,-74.17774994,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, www.psegtransmission.com",9/8/15 0:00,IMAGERY,9/17/15 0:00,4,138,138,N,N
26599,141141,TAP141141,JACKSON,NJ,8527,TAP,IN SERVICE,OCEAN,34029,USA,40.11024987,-74.31377881,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,9/17/15 0:00,IMAGERY,9/17/15 0:00,3,230,230,N,N
